Retailer,Region,State,City,Product,Sales Method,Month,Season
Sports Direct,West,Hawaii,Honolulu,Men's Street Footwear,In-store,1,1
Sports Direct,West,Hawaii,Honolulu,Men's Street Footwear,In-store,2,1
Sports Direct,West,Hawaii,Honolulu,Men's Street Footwear,In-store,3,1
Sports Direct,West,Hawaii,Honolulu,Men's Street Footwear,In-store,4,2
Sports Direct,West,Hawaii,Honolulu,Men's Street Footwear,In-store,5,2
Sports Direct,West,Hawaii,Honolulu,Men's Street Footwear,In-store,6,2
Sports Direct,West,Hawaii,Honolulu,Men's Street Footwear,In-store,7,3
Sports Direct,West,Hawaii,Honolulu,Men's Street Footwear,In-store,8,3
Sports Direct,West,Hawaii,Honolulu,Men's Street Footwear,In-store,9,3
Sports Direct,West,Hawaii,Honolulu,Men's Street Footwear,In-store,10,4
Sports Direct,West,Hawaii,Honolulu,Men's Street Footwear,In-store,11,4
Sports Direct,West,Hawaii,Honolulu,Men's Street Footwear,In-store,12,4
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Outlet,1,1
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Outlet,2,1
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Outlet,3,1
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Outlet,4,2
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Outlet,5,2
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Outlet,6,2
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Outlet,7,3
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Outlet,8,3
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Outlet,9,3
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Outlet,10,4
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Outlet,11,4
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Outlet,12,4
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Online,1,1
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Online,2,1
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Online,3,1
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Online,4,2
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Online,5,2
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Online,6,2
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Online,7,3
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Online,8,3
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Online,9,3
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Online,10,4
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Online,11,4
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Online,12,4
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,In-store,1,1
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,In-store,2,1
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,In-store,3,1
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,In-store,4,2
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,In-store,5,2
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,In-store,6,2
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,In-store,7,3
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,In-store,8,3
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,In-store,9,3
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,In-store,10,4
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,In-store,11,4
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,In-store,12,4
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,1,1
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,2,1
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,3,1
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,4,2
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,5,2
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,6,2
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,7,3
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,8,3
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,9,3
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,10,4
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,11,4
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,12,4
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,1,1
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,2,1
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,3,1
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,4,2
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,5,2
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,6,2
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,7,3
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,8,3
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,9,3
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,10,4
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,11,4
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,12,4
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,1,1
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,2,1
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,3,1
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,4,2
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,5,2
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,6,2
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,7,3
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,8,3
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,9,3
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,10,4
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,11,4
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,12,4
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,1,1
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,2,1
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,3,1
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,4,2
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,5,2
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,6,2
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,7,3
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,8,3
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,9,3
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,10,4
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,11,4
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,12,4
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Online,1,1
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Online,2,1
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Online,3,1
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Online,4,2
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Online,5,2
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Online,6,2
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Online,7,3
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Online,8,3
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Online,9,3
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Online,10,4
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Online,11,4
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Online,12,4
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,In-store,1,1
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,In-store,2,1
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,In-store,3,1
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,In-store,4,2
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,In-store,5,2
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,In-store,6,2
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,In-store,7,3
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,In-store,8,3
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,In-store,9,3
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,In-store,10,4
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,In-store,11,4
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,In-store,12,4
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,1,1
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,2,1
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,3,1
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,4,2
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,5,2
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,6,2
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,7,3
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,8,3
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,9,3
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,10,4
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,11,4
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,12,4
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,1,1
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,2,1
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,3,1
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,4,2
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,5,2
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,6,2
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,7,3
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,8,3
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,9,3
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,10,4
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,11,4
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,12,4
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,In-store,1,1
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,In-store,2,1
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,In-store,3,1
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,In-store,4,2
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,In-store,5,2
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,In-store,6,2
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,In-store,7,3
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,In-store,8,3
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,In-store,9,3
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,In-store,10,4
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,In-store,11,4
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,In-store,12,4
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Outlet,1,1
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Outlet,2,1
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Outlet,3,1
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Outlet,4,2
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Outlet,5,2
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Outlet,6,2
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Outlet,7,3
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Outlet,8,3
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Outlet,9,3
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Outlet,10,4
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Outlet,11,4
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Outlet,12,4
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Online,1,1
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Online,2,1
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Online,3,1
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Online,4,2
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Online,5,2
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Online,6,2
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Online,7,3
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Online,8,3
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Online,9,3
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Online,10,4
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Online,11,4
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Online,12,4
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,In-store,1,1
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,In-store,2,1
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,In-store,3,1
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,In-store,4,2
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,In-store,5,2
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,In-store,6,2
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,In-store,7,3
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,In-store,8,3
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,In-store,9,3
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,In-store,10,4
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,In-store,11,4
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,In-store,12,4
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Outlet,1,1
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Outlet,2,1
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Outlet,3,1
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Outlet,4,2
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Outlet,5,2
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Outlet,6,2
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Outlet,7,3
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Outlet,8,3
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Outlet,9,3
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Outlet,10,4
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Outlet,11,4
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Outlet,12,4
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,1,1
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,2,1
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,3,1
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,4,2
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,5,2
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,6,2
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,7,3
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,8,3
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,9,3
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,10,4
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,11,4
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,12,4
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,In-store,1,1
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,In-store,2,1
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,In-store,3,1
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,In-store,4,2
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,In-store,5,2
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,In-store,6,2
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,In-store,7,3
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,In-store,8,3
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,In-store,9,3
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,In-store,10,4
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,In-store,11,4
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,In-store,12,4
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Outlet,1,1
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Outlet,2,1
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Outlet,3,1
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Outlet,4,2
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Outlet,5,2
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Outlet,6,2
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Outlet,7,3
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Outlet,8,3
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Outlet,9,3
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Outlet,10,4
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Outlet,11,4
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Outlet,12,4
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,1,1
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,2,1
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,3,1
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,4,2
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,5,2
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,6,2
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,7,3
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,8,3
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,9,3
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,10,4
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,11,4
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,12,4
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,In-store,1,1
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,In-store,2,1
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,In-store,3,1
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,In-store,4,2
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,In-store,5,2
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,In-store,6,2
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,In-store,7,3
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,In-store,8,3
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,In-store,9,3
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,In-store,10,4
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,In-store,11,4
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,In-store,12,4
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,1,1
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,2,1
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,3,1
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,4,2
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,5,2
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,6,2
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,7,3
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,8,3
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,9,3
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,10,4
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,11,4
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Outlet,12,4
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,1,1
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,2,1
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,3,1
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,4,2
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,5,2
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,6,2
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,7,3
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,8,3
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,9,3
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,10,4
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,11,4
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,12,4
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,1,1
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,2,1
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,3,1
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,4,2
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,5,2
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,6,2
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,7,3
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,8,3
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,9,3
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,10,4
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,11,4
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,In-store,12,4
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,1,1
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,2,1
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,3,1
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,4,2
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,5,2
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,6,2
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,7,3
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,8,3
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,9,3
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,10,4
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,11,4
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Outlet,12,4
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,1,1
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,2,1
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,3,1
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,4,2
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,5,2
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,6,2
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,7,3
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,8,3
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,9,3
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,10,4
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,11,4
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,12,4
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,In-store,1,1
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,In-store,2,1
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,In-store,3,1
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,In-store,4,2
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,In-store,5,2
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,In-store,6,2
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,In-store,7,3
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,In-store,8,3
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,In-store,9,3
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,In-store,10,4
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,In-store,11,4
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,In-store,12,4
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,1,1
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,2,1
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,3,1
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,4,2
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,5,2
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,6,2
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,7,3
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,8,3
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,9,3
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,10,4
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,11,4
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Outlet,12,4
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,1,1
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,2,1
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,3,1
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,4,2
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,5,2
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,6,2
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,7,3
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,8,3
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,9,3
